date,state,count
2020-11-16,Dadra and Nagar Haveli and Daman and Diu,3.0
2020-11-17,Dadra and Nagar Haveli and Daman and Diu,3.0
2020-11-18,Dadra and Nagar Haveli and Daman and Diu,8.0
2020-11-19,Dadra and Nagar Haveli and Daman and Diu,2.0
2020-11-20,Dadra and Nagar Haveli and Daman and Diu,9.0
2020-11-21,Dadra and Nagar Haveli and Daman and Diu,1.0
2020-11-22,Dadra and Nagar Haveli and Daman and Diu,4.0
2020-11-23,Dadra and Nagar Haveli and Daman and Diu,4.0
2020-11-24,Dadra and Nagar Haveli and Daman and Diu,0.0
2020-11-25,Dadra and Nagar Haveli and Daman and Diu,2.0
2020-11-26,Dadra and Nagar Haveli and Daman and Diu,1.0
2020-11-27,Dadra and Nagar Haveli and Daman and Diu,2.0
2020-11-28,Dadra and Nagar Haveli and Daman and Diu,0.0
2020-11-29,Dadra and Nagar Haveli and Daman and Diu,2.0
2020-11-30,Dadra and Nagar Haveli and Daman and Diu,0.0
2020-12-01,Dadra and Nagar Haveli and Daman and Diu,2.0
2020-12-02,Dadra and Nagar Haveli and Daman and Diu,4.0
2020-12-03,Dadra and Nagar Haveli and Daman and Diu,0.0
2020-12-04,Dadra and Nagar Haveli and Daman and Diu,0.0
2020-12-05,Dadra and Nagar Haveli and Daman and Diu,2.0
2020-12-06,Dadra and Nagar Haveli and Daman and Diu,1.0
2020-12-07,Dadra and Nagar Haveli and Daman and Diu,4.0
2020-12-08,Dadra and Nagar Haveli and Daman and Diu,5.0
2020-12-09,Dadra and Nagar Haveli and Daman and Diu,3.0
2020-12-10,Dadra and Nagar Haveli and Daman and Diu,0.0
2020-12-11,Dadra and Nagar Haveli and Daman and Diu,1.0
2020-12-12,Dadra and Nagar Haveli and Daman and Diu,0.0
2020-12-13,Dadra and Nagar Haveli and Daman and Diu,0.0
2020-12-14,Dadra and Nagar Haveli and Daman and Diu,0.0
2020-12-15,Dadra and Nagar Haveli and Daman and Diu,0.0
2020-12-16,Dadra and Nagar Haveli and Daman and Diu,1.0
2020-12-17,Dadra and Nagar Haveli and Daman and Diu,1.0
2020-12-18,Dadra and Nagar Haveli and Daman and Diu,1.0
2020-12-19,Dadra and Nagar Haveli and Daman and Diu,1.0
2020-12-20,Dadra and Nagar Haveli and Daman and Diu,0.0
2020-12-21,Dadra and Nagar Haveli and Daman and Diu,0.0
2020-12-22,Dadra and Nagar Haveli and Daman and Diu,1.0
2020-12-23,Dadra and Nagar Haveli and Daman and Diu,0.0
2020-12-24,Dadra and Nagar Haveli and Daman and Diu,2.0
2020-12-25,Dadra and Nagar Haveli and Daman and Diu,2.0
2020-12-26,Dadra and Nagar Haveli and Daman and Diu,1.0
2020-12-27,Dadra and Nagar Haveli and Daman and Diu,1.0
2020-12-28,Dadra and Nagar Haveli and Daman and Diu,1.0
2020-12-29,Dadra and Nagar Haveli and Daman and Diu,0.0
2020-12-30,Dadra and Nagar Haveli and Daman and Diu,0.0
2020-12-31,Dadra and Nagar Haveli and Daman and Diu,3.0
2021-01-01,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-01-02,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-01-03,Dadra and Nagar Haveli and Daman and Diu,1.0
2021-01-04,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-01-05,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-01-06,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-01-07,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-01-08,Dadra and Nagar Haveli and Daman and Diu,1.0
2021-01-09,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-01-10,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-01-11,Dadra and Nagar Haveli and Daman and Diu,2.0
2021-01-12,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-01-13,Dadra and Nagar Haveli and Daman and Diu,1.0
2021-01-14,Dadra and Nagar Haveli and Daman and Diu,2.0
2021-01-15,Dadra and Nagar Haveli and Daman and Diu,2.0
2021-01-16,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-01-17,Dadra and Nagar Haveli and Daman and Diu,1.0
2021-01-18,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-01-19,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-01-20,Dadra and Nagar Haveli and Daman and Diu,2.0
2021-01-21,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-01-22,Dadra and Nagar Haveli and Daman and Diu,1.0
2021-01-23,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-01-24,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-01-25,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-01-26,Dadra and Nagar Haveli and Daman and Diu,1.0
2021-01-27,Dadra and Nagar Haveli and Daman and Diu,1.0
2021-01-28,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-01-29,Dadra and Nagar Haveli and Daman and Diu,1.0
2021-01-30,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-01-31,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-02-01,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-02-02,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-02-03,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-02-04,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-02-05,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-02-06,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-02-07,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-02-08,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-02-09,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-02-10,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-02-11,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-02-12,Dadra and Nagar Haveli and Daman and Diu,2.0
2021-02-13,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-02-14,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-02-15,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-02-16,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-02-17,Dadra and Nagar Haveli and Daman and Diu,2.0
2021-02-18,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-02-19,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-02-20,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-02-21,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-02-22,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-02-23,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-02-24,Dadra and Nagar Haveli and Daman and Diu,2.0
2021-02-25,Dadra and Nagar Haveli and Daman and Diu,1.0
2021-02-26,Dadra and Nagar Haveli and Daman and Diu,1.0
2021-02-27,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-02-28,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-03-01,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-03-02,Dadra and Nagar Haveli and Daman and Diu,2.0
2021-03-03,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-03-04,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-03-05,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-03-06,Dadra and Nagar Haveli and Daman and Diu,2.0
2021-03-07,Dadra and Nagar Haveli and Daman and Diu,9.0
2021-03-08,Dadra and Nagar Haveli and Daman and Diu,5.0
2021-03-09,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-03-10,Dadra and Nagar Haveli and Daman and Diu,3.0
2021-03-11,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-03-12,Dadra and Nagar Haveli and Daman and Diu,4.0
2021-03-13,Dadra and Nagar Haveli and Daman and Diu,4.0
2021-03-14,Dadra and Nagar Haveli and Daman and Diu,3.0
2021-03-15,Dadra and Nagar Haveli and Daman and Diu,2.0
2021-03-16,Dadra and Nagar Haveli and Daman and Diu,5.0
2021-03-17,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-03-18,Dadra and Nagar Haveli and Daman and Diu,9.0
2021-03-19,Dadra and Nagar Haveli and Daman and Diu,10.0
2021-03-20,Dadra and Nagar Haveli and Daman and Diu,7.0
2021-03-21,Dadra and Nagar Haveli and Daman and Diu,10.0
2021-03-22,Dadra and Nagar Haveli and Daman and Diu,4.0
2021-03-23,Dadra and Nagar Haveli and Daman and Diu,7.0
2021-03-24,Dadra and Nagar Haveli and Daman and Diu,11.0
2021-03-25,Dadra and Nagar Haveli and Daman and Diu,26.0
2021-03-26,Dadra and Nagar Haveli and Daman and Diu,17.0
2021-03-27,Dadra and Nagar Haveli and Daman and Diu,26.0
2021-03-28,Dadra and Nagar Haveli and Daman and Diu,27.0
2021-03-29,Dadra and Nagar Haveli and Daman and Diu,16.0
2021-03-30,Dadra and Nagar Haveli and Daman and Diu,12.0
2021-03-31,Dadra and Nagar Haveli and Daman and Diu,19.0
2021-04-01,Dadra and Nagar Haveli and Daman and Diu,17.0
2021-04-02,Dadra and Nagar Haveli and Daman and Diu,20.0
2021-04-03,Dadra and Nagar Haveli and Daman and Diu,16.0
2021-04-04,Dadra and Nagar Haveli and Daman and Diu,25.0
2021-04-05,Dadra and Nagar Haveli and Daman and Diu,27.0
2021-04-06,Dadra and Nagar Haveli and Daman and Diu,16.0
2021-04-07,Dadra and Nagar Haveli and Daman and Diu,24.0
2021-04-08,Dadra and Nagar Haveli and Daman and Diu,30.0
2021-04-09,Dadra and Nagar Haveli and Daman and Diu,84.0
2021-04-10,Dadra and Nagar Haveli and Daman and Diu,103.0
2021-04-11,Dadra and Nagar Haveli and Daman and Diu,77.0
2021-04-12,Dadra and Nagar Haveli and Daman and Diu,127.0
2021-04-13,Dadra and Nagar Haveli and Daman and Diu,107.0
2021-04-14,Dadra and Nagar Haveli and Daman and Diu,104.0
2021-04-15,Dadra and Nagar Haveli and Daman and Diu,113.0
2021-04-16,Dadra and Nagar Haveli and Daman and Diu,138.0
2021-04-17,Dadra and Nagar Haveli and Daman and Diu,108.0
2021-04-18,Dadra and Nagar Haveli and Daman and Diu,204.0
2021-04-19,Dadra and Nagar Haveli and Daman and Diu,135.0
2021-04-20,Dadra and Nagar Haveli and Daman and Diu,304.0
2021-04-21,Dadra and Nagar Haveli and Daman and Diu,251.0
2021-04-22,Dadra and Nagar Haveli and Daman and Diu,359.0
2021-04-23,Dadra and Nagar Haveli and Daman and Diu,236.0
2021-04-24,Dadra and Nagar Haveli and Daman and Diu,251.0
2021-04-25,Dadra and Nagar Haveli and Daman and Diu,208.0
2021-04-26,Dadra and Nagar Haveli and Daman and Diu,138.0
2021-04-27,Dadra and Nagar Haveli and Daman and Diu,217.0
2021-04-28,Dadra and Nagar Haveli and Daman and Diu,186.0
2021-04-29,Dadra and Nagar Haveli and Daman and Diu,216.0
2021-04-30,Dadra and Nagar Haveli and Daman and Diu,192.0
2021-05-01,Dadra and Nagar Haveli and Daman and Diu,212.0
2021-05-02,Dadra and Nagar Haveli and Daman and Diu,161.0
2021-05-03,Dadra and Nagar Haveli and Daman and Diu,119.0
2021-05-04,Dadra and Nagar Haveli and Daman and Diu,192.0
2021-05-05,Dadra and Nagar Haveli and Daman and Diu,170.0
2021-05-06,Dadra and Nagar Haveli and Daman and Diu,163.0
2021-05-07,Dadra and Nagar Haveli and Daman and Diu,121.0
2021-05-08,Dadra and Nagar Haveli and Daman and Diu,137.0
2021-05-09,Dadra and Nagar Haveli and Daman and Diu,90.0
2021-05-10,Dadra and Nagar Haveli and Daman and Diu,63.0
2021-05-11,Dadra and Nagar Haveli and Daman and Diu,139.0
2021-05-12,Dadra and Nagar Haveli and Daman and Diu,104.0
2021-05-13,Dadra and Nagar Haveli and Daman and Diu,100.0
2021-05-14,Dadra and Nagar Haveli and Daman and Diu,54.0
2021-05-15,Dadra and Nagar Haveli and Daman and Diu,80.0
2021-05-16,Dadra and Nagar Haveli and Daman and Diu,87.0
2021-05-17,Dadra and Nagar Haveli and Daman and Diu,37.0
2021-05-18,Dadra and Nagar Haveli and Daman and Diu,43.0
2021-05-19,Dadra and Nagar Haveli and Daman and Diu,22.0
2021-05-20,Dadra and Nagar Haveli and Daman and Diu,40.0
2021-05-21,Dadra and Nagar Haveli and Daman and Diu,27.0
2021-05-22,Dadra and Nagar Haveli and Daman and Diu,34.0
2021-05-23,Dadra and Nagar Haveli and Daman and Diu,30.0
2021-05-24,Dadra and Nagar Haveli and Daman and Diu,16.0
2021-05-25,Dadra and Nagar Haveli and Daman and Diu,34.0
2021-05-26,Dadra and Nagar Haveli and Daman and Diu,14.0
2021-05-27,Dadra and Nagar Haveli and Daman and Diu,11.0
2021-05-28,Dadra and Nagar Haveli and Daman and Diu,235.0
2021-05-29,Dadra and Nagar Haveli and Daman and Diu,7.0
2021-05-30,Dadra and Nagar Haveli and Daman and Diu,14.0
2021-05-31,Dadra and Nagar Haveli and Daman and Diu,63.0
2021-06-01,Dadra and Nagar Haveli and Daman and Diu,31.0
2021-06-02,Dadra and Nagar Haveli and Daman and Diu,17.0
2021-06-03,Dadra and Nagar Haveli and Daman and Diu,27.0
2021-06-04,Dadra and Nagar Haveli and Daman and Diu,47.0
2021-06-05,Dadra and Nagar Haveli and Daman and Diu,14.0
2021-06-06,Dadra and Nagar Haveli and Daman and Diu,6.0
2021-06-07,Dadra and Nagar Haveli and Daman and Diu,1.0
2021-06-08,Dadra and Nagar Haveli and Daman and Diu,8.0
2021-06-09,Dadra and Nagar Haveli and Daman and Diu,11.0
2021-06-10,Dadra and Nagar Haveli and Daman and Diu,10.0
2021-06-11,Dadra and Nagar Haveli and Daman and Diu,8.0
2021-06-12,Dadra and Nagar Haveli and Daman and Diu,5.0
2021-06-13,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-06-14,Dadra and Nagar Haveli and Daman and Diu,1.0
2021-06-15,Dadra and Nagar Haveli and Daman and Diu,10.0
2021-06-16,Dadra and Nagar Haveli and Daman and Diu,8.0
2021-06-17,Dadra and Nagar Haveli and Daman and Diu,13.0
2021-06-18,Dadra and Nagar Haveli and Daman and Diu,7.0
2021-06-19,Dadra and Nagar Haveli and Daman and Diu,10.0
2021-06-20,Dadra and Nagar Haveli and Daman and Diu,3.0
2021-06-21,Dadra and Nagar Haveli and Daman and Diu,3.0
2021-06-22,Dadra and Nagar Haveli and Daman and Diu,3.0
2021-06-23,Dadra and Nagar Haveli and Daman and Diu,3.0
2021-06-24,Dadra and Nagar Haveli and Daman and Diu,3.0
2021-06-25,Dadra and Nagar Haveli and Daman and Diu,4.0
2021-06-26,Dadra and Nagar Haveli and Daman and Diu,3.0
2021-06-27,Dadra and Nagar Haveli and Daman and Diu,6.0
2021-06-28,Dadra and Nagar Haveli and Daman and Diu,8.0
2021-06-29,Dadra and Nagar Haveli and Daman and Diu,8.0
2021-06-30,Dadra and Nagar Haveli and Daman and Diu,5.0
2021-07-01,Dadra and Nagar Haveli and Daman and Diu,1.0
2021-07-02,Dadra and Nagar Haveli and Daman and Diu,4.0
2021-07-03,Dadra and Nagar Haveli and Daman and Diu,2.0
2021-07-04,Dadra and Nagar Haveli and Daman and Diu,2.0
2021-07-05,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-07-06,Dadra and Nagar Haveli and Daman and Diu,6.0
2021-07-07,Dadra and Nagar Haveli and Daman and Diu,3.0
2021-07-08,Dadra and Nagar Haveli and Daman and Diu,1.0
2021-07-09,Dadra and Nagar Haveli and Daman and Diu,1.0
2021-07-10,Dadra and Nagar Haveli and Daman and Diu,4.0
2021-07-11,Dadra and Nagar Haveli and Daman and Diu,2.0
2021-07-12,Dadra and Nagar Haveli and Daman and Diu,2.0
2021-07-13,Dadra and Nagar Haveli and Daman and Diu,1.0
2021-07-14,Dadra and Nagar Haveli and Daman and Diu,2.0
2021-07-15,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-07-16,Dadra and Nagar Haveli and Daman and Diu,3.0
2021-07-17,Dadra and Nagar Haveli and Daman and Diu,1.0
2021-07-18,Dadra and Nagar Haveli and Daman and Diu,4.0
2021-07-19,Dadra and Nagar Haveli and Daman and Diu,6.0
2021-07-20,Dadra and Nagar Haveli and Daman and Diu,8.0
2021-07-21,Dadra and Nagar Haveli and Daman and Diu,7.0
2021-07-22,Dadra and Nagar Haveli and Daman and Diu,4.0
2021-07-23,Dadra and Nagar Haveli and Daman and Diu,6.0
2021-07-24,Dadra and Nagar Haveli and Daman and Diu,7.0
2021-07-25,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-07-26,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-07-27,Dadra and Nagar Haveli and Daman and Diu,2.0
2021-07-28,Dadra and Nagar Haveli and Daman and Diu,3.0
2021-07-29,Dadra and Nagar Haveli and Daman and Diu,1.0
2021-07-30,Dadra and Nagar Haveli and Daman and Diu,1.0
2021-07-31,Dadra and Nagar Haveli and Daman and Diu,6.0
2021-08-01,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-08-02,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-08-03,Dadra and Nagar Haveli and Daman and Diu,1.0
2021-08-04,Dadra and Nagar Haveli and Daman and Diu,1.0
2021-08-05,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-08-06,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-08-07,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-08-08,Dadra and Nagar Haveli and Daman and Diu,1.0
2021-08-09,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-08-10,Dadra and Nagar Haveli and Daman and Diu,1.0
2021-08-11,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-08-12,Dadra and Nagar Haveli and Daman and Diu,1.0
2021-08-13,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-08-14,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-08-15,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-08-16,Dadra and Nagar Haveli and Daman and Diu,2.0
2021-08-17,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-08-18,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-08-19,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-08-20,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-08-21,Dadra and Nagar Haveli and Daman and Diu,2.0
2021-08-22,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-08-23,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-08-24,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-08-25,Dadra and Nagar Haveli and Daman and Diu,1.0
2021-08-26,Dadra and Nagar Haveli and Daman and Diu,3.0
2021-08-27,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-08-28,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-08-29,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-08-30,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-08-31,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-09-01,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-09-02,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-09-03,Dadra and Nagar Haveli and Daman and Diu,2.0
2021-09-04,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-09-05,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-09-06,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-09-07,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-09-08,Dadra and Nagar Haveli and Daman and Diu,4.0
2021-09-09,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-09-10,Dadra and Nagar Haveli and Daman and Diu,1.0
2021-09-11,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-09-12,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-09-13,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-09-14,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-09-15,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-09-16,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-09-17,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-09-18,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-09-19,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-09-20,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-09-21,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-09-22,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-09-23,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-09-24,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-09-25,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-09-26,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-09-27,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-09-28,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-09-29,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-09-30,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-10-01,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-10-02,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-10-03,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-10-04,Dadra and Nagar Haveli and Daman and Diu,2.0
2021-10-05,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-10-06,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-10-07,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-10-08,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-10-09,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-10-10,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-10-11,Dadra and Nagar Haveli and Daman and Diu,2.0
2021-10-12,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-10-13,Dadra and Nagar Haveli and Daman and Diu,1.0
2021-10-14,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-10-15,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-10-16,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-10-17,Dadra and Nagar Haveli and Daman and Diu,1.0
2021-10-18,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-10-19,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-10-20,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-10-21,Dadra and Nagar Haveli and Daman and Diu,2.0
2021-10-22,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-10-23,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-10-24,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-10-25,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-10-26,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-10-27,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-10-28,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-10-29,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-10-30,Dadra and Nagar Haveli and Daman and Diu,0.0
2021-10-31,Dadra and Nagar Haveli and Daman and Diu,0.0
2020-03-02,Delhi,1.0
2020-03-03,Delhi,0.0
2020-03-04,Delhi,0.0
2020-03-05,Delhi,1.0
2020-03-06,Delhi,1.0
2020-03-07,Delhi,0.0
2020-03-08,Delhi,0.0
2020-03-09,Delhi,1.0
2020-03-10,Delhi,0.0
2020-03-11,Delhi,1.0
2020-03-12,Delhi,1.0
2020-03-13,Delhi,1.0
2020-03-14,Delhi,0.0
2020-03-15,Delhi,0.0
2020-03-16,Delhi,0.0
2020-03-17,Delhi,3.0
2020-03-18,Delhi,1.0
2020-03-19,Delhi,3.0
2020-03-20,Delhi,6.0
2020-03-21,Delhi,7.0
2020-03-22,Delhi,1.0
2020-03-23,Delhi,2.0
2020-03-24,Delhi,0.0
2020-03-25,Delhi,5.0
2020-03-26,Delhi,4.0
2020-03-27,Delhi,1.0
2020-03-28,Delhi,9.0
2020-03-29,Delhi,23.0
2020-03-30,Delhi,25.0
2020-03-31,Delhi,23.0
2020-04-01,Delhi,32.0
2020-04-02,Delhi,141.0
2020-04-03,Delhi,93.0
2020-04-04,Delhi,59.0
2020-04-05,Delhi,58.0
2020-04-06,Delhi,22.0
2020-04-07,Delhi,51.0
2020-04-08,Delhi,93.0
2020-04-09,Delhi,51.0
2020-04-10,Delhi,183.0
2020-04-11,Delhi,166.0
2020-04-12,Delhi,85.0
2020-04-13,Delhi,356.0
2020-04-14,Delhi,51.0
2020-04-15,Delhi,17.0
2020-04-16,Delhi,62.0
2020-04-17,Delhi,67.0
2020-04-18,Delhi,186.0
2020-04-19,Delhi,110.0
2020-04-20,Delhi,78.0
2020-04-21,Delhi,75.0
2020-04-22,Delhi,92.0
2020-04-23,Delhi,128.0
2020-04-24,Delhi,138.0
2020-04-25,Delhi,111.0
2020-04-26,Delhi,293.0
2020-04-27,Delhi,190.0
2020-04-28,Delhi,206.0
2020-04-29,Delhi,125.0
2020-04-30,Delhi,76.0
2020-05-01,Delhi,223.0
2020-05-02,Delhi,384.0
2020-05-03,Delhi,427.0
2020-05-04,Delhi,349.0
2020-05-05,Delhi,206.0
2020-05-06,Delhi,428.0
2020-05-07,Delhi,448.0
2020-05-08,Delhi,338.0
2020-05-09,Delhi,224.0
2020-05-10,Delhi,381.0
2020-05-11,Delhi,310.0
2020-05-12,Delhi,406.0
2020-05-13,Delhi,359.0
2020-05-14,Delhi,472.0
2020-05-15,Delhi,425.0
2020-05-16,Delhi,438.0
2020-05-17,Delhi,422.0
2020-05-18,Delhi,299.0
2020-05-19,Delhi,500.0
2020-05-20,Delhi,534.0
2020-05-21,Delhi,571.0
2020-05-22,Delhi,660.0
2020-05-23,Delhi,591.0
2020-05-24,Delhi,508.0
2020-05-25,Delhi,635.0
2020-05-26,Delhi,412.0
